,년도,시도,지자체,위반유형,차량종류,발생건수,대형사고,중대사고-여객,중대사고-화물,사망자수,치사율(%)
1499,2019,서울,마포구,중앙선침범,승용,22.0,0.0,0,0,1.0,4.55
1500,2019,서울,마포구,중앙선침범,승합,3.0,0.0,0,0,0.0,0.0
1501,2019,서울,마포구,중앙선침범,화물,1.0,0.0,0,0,0.0,0.0
1502,2019,서울,마포구,중앙선침범,이륜,4.0,0.0,0,0,0.0,0.0
1503,2019,서울,마포구,중앙선침범,원동기,1.0,0.0,0,0,0.0,0.0
1504,2019,서울,마포구,중앙선침범,자전거,3.0,0.0,0,0,0.0,0.0
1505,2019,서울,마포구,중앙선침범,기타,3.0,0.0,0,0,0.0,0.0
1506,2019,서울,마포구,신호위반,승용,89.0,0.0,0,0,0.0,0.0
1507,2019,서울,마포구,신호위반,승합,18.0,0.0,1,0,0.0,0.0
1508,2019,서울,마포구,신호위반,화물,7.0,0.0,0,1,1.0,14.29
1509,2019,서울,마포구,신호위반,이륜,28.0,0.0,0,0,0.0,0.0
1510,2019,서울,마포구,신호위반,원동기,11.0,0.0,0,0,0.0,0.0
1511,2019,서울,마포구,신호위반,자전거,3.0,0.0,0,0,0.0,0.0
1512,2019,서울,마포구,신호위반,건설기계,1.0,0.0,0,0,1.0,100.0
1513,2019,서울,마포구,신호위반,기타,9.0,0.0,0,0,0.0,0.0
1514,2019,서울,마포구,안전거리미확보,승용,157.0,0.0,0,0,0.0,0.0
1515,2019,서울,마포구,안전거리미확보,승합,9.0,0.0,0,0,0.0,0.0
1516,2019,서울,마포구,안전거리미확보,화물,18.0,0.0,0,1,0.0,0.0
1517,2019,서울,마포구,안전거리미확보,특수,1.0,0.0,0,0,0.0,0.0
1518,2019,서울,마포구,안전거리미확보,이륜,10.0,0.0,0,0,0.0,0.0
1519,2019,서울,마포구,안전거리미확보,자전거,5.0,0.0,0,0,0.0,0.0
1520,2019,서울,마포구,안전거리미확보,건설기계,5.0,0.0,0,0,0.0,0.0
1521,2019,서울,마포구,안전거리미확보,기타,5.0,0.0,0,0,0.0,0.0
1522,2019,서울,마포구,불법유턴,승용,8.0,0.0,0,0,0.0,0.0
1523,2019,서울,마포구,불법유턴,화물,2.0,0.0,0,0,0.0,0.0
1524,2019,서울,마포구,불법유턴,이륜,2.0,0.0,0,0,0.0,0.0
1525,2019,서울,마포구,불법유턴,자전거,2.0,0.0,0,0,0.0,0.0
1526,2019,서울,마포구,불법유턴,기타,1.0,0.0,0,0,0.0,0.0
1527,2019,서울,마포구,과속,승용,4.0,0.0,0,0,1.0,25.0
1528,2019,서울,마포구,안전운전불이행,승용,549.0,0.0,0,0,2.0,0.36
1529,2019,서울,마포구,안전운전불이행,승합,61.0,0.0,0,0,0.0,0.0
1530,2019,서울,마포구,안전운전불이행,화물,58.0,0.0,0,3,0.0,0.0
1531,2019,서울,마포구,안전운전불이행,특수,1.0,0.0,0,0,0.0,0.0
1532,2019,서울,마포구,안전운전불이행,이륜,70.0,0.0,0,0,0.0,0.0
1533,2019,서울,마포구,안전운전불이행,원동기,22.0,0.0,0,0,0.0,0.0
1534,2019,서울,마포구,안전운전불이행,자전거,36.0,0.0,0,0,0.0,0.0
1535,2019,서울,마포구,안전운전불이행,건설기계,4.0,0.0,0,0,0.0,0.0
1536,2019,서울,마포구,안전운전불이행,개인형이동수단(PM),4.0,0.0,0,0,1.0,25.0
1537,2019,서울,마포구,안전운전불이행,기타,25.0,0.0,0,0,0.0,0.0
1538,2019,서울,마포구,교차로운행방법위반,승용,37.0,0.0,0,0,0.0,0.0
1539,2019,서울,마포구,교차로운행방법위반,승합,6.0,0.0,0,0,0.0,0.0
1540,2019,서울,마포구,교차로운행방법위반,화물,4.0,0.0,0,0,0.0,0.0
1541,2019,서울,마포구,교차로운행방법위반,이륜,2.0,0.0,0,0,0.0,0.0
1542,2019,서울,마포구,교차로운행방법위반,원동기,2.0,0.0,0,0,0.0,0.0
1543,2019,서울,마포구,보행자보호의무위반,승용,31.0,0.0,0,0,0.0,0.0
1544,2019,서울,마포구,보행자보호의무위반,승합,2.0,0.0,0,0,0.0,0.0
1545,2019,서울,마포구,보행자보호의무위반,화물,5.0,0.0,0,0,0.0,0.0
1546,2019,서울,마포구,보행자보호의무위반,이륜,1.0,0.0,0,0,0.0,0.0
1547,2019,서울,마포구,보행자보호의무위반,기타,4.0,0.0,0,0,0.0,0.0
1548,2019,서울,마포구,차로위반,승용,31.0,0.0,0,0,0.0,0.0
1549,2019,서울,마포구,차로위반,승합,4.0,0.0,0,0,0.0,0.0
1550,2019,서울,마포구,차로위반,이륜,2.0,0.0,0,0,0.0,0.0
1551,2019,서울,마포구,차로위반,원동기,2.0,0.0,0,0,0.0,0.0
1552,2019,서울,마포구,차로위반,기타,5.0,0.0,0,0,0.0,0.0
1553,2019,서울,서대문구,중앙선침범,승용,19.0,0.0,0,0,0.0,0.0
1554,2019,서울,서대문구,중앙선침범,승합,4.0,0.0,0,0,0.0,0.0
1555,2019,서울,서대문구,중앙선침범,화물,3.0,0.0,0,0,0.0,0.0
1556,2019,서울,서대문구,중앙선침범,이륜,5.0,0.0,0,0,0.0,0.0
1557,2019,서울,서대문구,중앙선침범,원동기,2.0,0.0,0,0,0.0,0.0
1558,2019,서울,서대문구,중앙선침범,자전거,3.0,0.0,0,0,0.0,0.0
1559,2019,서울,서대문구,신호위반,승용,84.0,2.0,0,0,0.0,0.0
1560,2019,서울,서대문구,신호위반,승합,15.0,1.0,1,0,0.0,0.0
1561,2019,서울,서대문구,신호위반,화물,7.0,0.0,0,0,0.0,0.0
1562,2019,서울,서대문구,신호위반,이륜,24.0,0.0,0,0,0.0,0.0
1563,2019,서울,서대문구,신호위반,원동기,9.0,0.0,0,0,0.0,0.0
1564,2019,서울,서대문구,신호위반,자전거,4.0,0.0,0,0,0.0,0.0
1565,2019,서울,서대문구,신호위반,건설기계,2.0,0.0,0,0,0.0,0.0
1566,2019,서울,서대문구,신호위반,기타,2.0,0.0,0,0,0.0,0.0
1567,2019,서울,서대문구,안전거리미확보,승용,60.0,0.0,0,0,0.0,0.0
1568,2019,서울,서대문구,안전거리미확보,승합,12.0,0.0,0,0,0.0,0.0
1569,2019,서울,서대문구,안전거리미확보,화물,8.0,0.0,0,0,0.0,0.0
1570,2019,서울,서대문구,안전거리미확보,이륜,9.0,0.0,0,0,0.0,0.0
1571,2019,서울,서대문구,안전거리미확보,원동기,1.0,0.0,0,0,0.0,0.0
1572,2019,서울,서대문구,안전거리미확보,건설기계,2.0,0.0,0,0,1.0,50.0
1573,2019,서울,서대문구,불법유턴,승용,5.0,0.0,0,0,0.0,0.0
1574,2019,서울,서대문구,불법유턴,화물,1.0,0.0,0,0,0.0,0.0
1575,2019,서울,서대문구,불법유턴,이륜,1.0,0.0,0,0,0.0,0.0
1576,2019,서울,서대문구,불법유턴,자전거,1.0,0.0,0,0,0.0,0.0
1577,2019,서울,서대문구,과속,승용,1.0,0.0,0,0,0.0,0.0
1578,2019,서울,서대문구,안전운전불이행,승용,396.0,0.0,0,0,5.0,1.26
1579,2019,서울,서대문구,안전운전불이행,승합,70.0,0.0,0,0,4.0,5.71
1580,2019,서울,서대문구,안전운전불이행,화물,46.0,0.0,0,3,1.0,2.17
1581,2019,서울,서대문구,안전운전불이행,이륜,71.0,0.0,0,0,1.0,1.41
1582,2019,서울,서대문구,안전운전불이행,원동기,9.0,0.0,0,0,0.0,0.0
1583,2019,서울,서대문구,안전운전불이행,자전거,32.0,0.0,0,0,1.0,3.13
1584,2019,서울,서대문구,안전운전불이행,건설기계,8.0,0.0,0,0,1.0,12.5
1585,2019,서울,서대문구,안전운전불이행,개인형이동수단(PM),2.0,0.0,0,0,0.0,0.0
1586,2019,서울,서대문구,안전운전불이행,기타,21.0,0.0,0,0,0.0,0.0
1587,2019,서울,서대문구,교차로운행방법위반,승용,23.0,0.0,0,0,0.0,0.0
1588,2019,서울,서대문구,교차로운행방법위반,승합,6.0,0.0,0,0,0.0,0.0
1589,2019,서울,서대문구,교차로운행방법위반,화물,2.0,0.0,0,0,0.0,0.0
1590,2019,서울,서대문구,교차로운행방법위반,이륜,5.0,0.0,0,0,0.0,0.0
1591,2019,서울,서대문구,교차로운행방법위반,건설기계,4.0,0.0,0,0,0.0,0.0
1592,2019,서울,서대문구,교차로운행방법위반,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
1593,2019,서울,서대문구,보행자보호의무위반,승용,45.0,0.0,0,0,0.0,0.0
1594,2019,서울,서대문구,보행자보호의무위반,승합,2.0,0.0,0,0,0.0,0.0
1595,2019,서울,서대문구,보행자보호의무위반,화물,6.0,0.0,0,1,0.0,0.0
1596,2019,서울,서대문구,보행자보호의무위반,이륜,3.0,0.0,0,0,0.0,0.0
1597,2019,서울,서대문구,보행자보호의무위반,원동기,1.0,0.0,0,0,0.0,0.0
1598,2019,서울,서대문구,보행자보호의무위반,기타,3.0,0.0,0,0,0.0,0.0
1599,2019,서울,서대문구,차로위반,승용,7.0,0.0,0,0,0.0,0.0
1600,2019,서울,서대문구,차로위반,승합,1.0,0.0,0,0,0.0,0.0
1601,2019,서울,서대문구,차로위반,이륜,1.0,0.0,0,0,0.0,0.0
1602,2019,서울,서대문구,직진우회전진행방해,승용,10.0,0.0,0,0,0.0,0.0
1603,2019,서울,서대문구,직진우회전진행방해,화물,2.0,0.0,0,0,0.0,0.0
1604,2019,서울,서대문구,직진우회전진행방해,이륜,1.0,0.0,0,0,0.0,0.0
1605,2019,서울,서대문구,직진우회전진행방해,원동기,1.0,0.0,0,0,0.0,0.0
1606,2019,서울,서초구,중앙선침범,승용,38.0,0.0,0,0,0.0,0.0
1607,2019,서울,서초구,중앙선침범,승합,2.0,0.0,0,0,0.0,0.0
1608,2019,서울,서초구,중앙선침범,화물,4.0,0.0,0,0,0.0,0.0
1609,2019,서울,서초구,중앙선침범,이륜,8.0,0.0,0,0,0.0,0.0
1610,2019,서울,서초구,중앙선침범,원동기,1.0,0.0,0,0,0.0,0.0
1611,2019,서울,서초구,중앙선침범,자전거,1.0,0.0,0,0,0.0,0.0
1612,2019,서울,서초구,중앙선침범,개인형이동수단(PM),2.0,0.0,0,0,0.0,0.0
1613,2019,서울,서초구,신호위반,승용,175.0,0.0,0,0,1.0,0.57
1614,2019,서울,서초구,신호위반,승합,18.0,0.0,0,0,0.0,0.0
1615,2019,서울,서초구,신호위반,화물,8.0,0.0,0,2,0.0,0.0
1616,2019,서울,서초구,신호위반,특수,1.0,0.0,0,0,0.0,0.0
1617,2019,서울,서초구,신호위반,이륜,29.0,0.0,0,0,0.0,0.0
1618,2019,서울,서초구,신호위반,원동기,2.0,0.0,0,0,0.0,0.0
1619,2019,서울,서초구,신호위반,자전거,3.0,0.0,0,0,0.0,0.0
1620,2019,서울,서초구,신호위반,기타,2.0,0.0,0,0,0.0,0.0
1621,2019,서울,서초구,안전거리미확보,승용,312.0,1.0,0,0,0.0,0.0
1622,2019,서울,서초구,안전거리미확보,승합,39.0,0.0,0,0,0.0,0.0
1623,2019,서울,서초구,안전거리미확보,화물,45.0,0.0,0,5,0.0,0.0
1624,2019,서울,서초구,안전거리미확보,특수,2.0,0.0,0,0,0.0,0.0
1625,2019,서울,서초구,안전거리미확보,이륜,15.0,0.0,0,0,0.0,0.0
1626,2019,서울,서초구,안전거리미확보,자전거,4.0,0.0,0,0,0.0,0.0
1627,2019,서울,서초구,안전거리미확보,건설기계,4.0,0.0,0,0,0.0,0.0
1628,2019,서울,서초구,안전거리미확보,기타,8.0,0.0,0,0,0.0,0.0
1629,2019,서울,서초구,불법유턴,승용,8.0,0.0,0,0,0.0,0.0
1630,2019,서울,서초구,불법유턴,승합,2.0,0.0,0,0,0.0,0.0
1631,2019,서울,서초구,불법유턴,화물,1.0,0.0,0,1,0.0,0.0
1632,2019,서울,서초구,불법유턴,이륜,2.0,0.0,0,0,0.0,0.0
1633,2019,서울,서초구,불법유턴,원동기,2.0,0.0,0,0,0.0,0.0
1634,2019,서울,서초구,불법유턴,자전거,2.0,0.0,0,0,0.0,0.0
1635,2019,서울,서초구,과속,승용,11.0,0.0,0,0,0.0,0.0
1636,2019,서울,서초구,안전운전불이행,승용,979.0,0.0,0,0,5.0,0.51
1637,2019,서울,서초구,안전운전불이행,승합,83.0,0.0,0,0,0.0,0.0
1638,2019,서울,서초구,안전운전불이행,화물,93.0,0.0,0,3,2.0,2.15
1639,2019,서울,서초구,안전운전불이행,특수,4.0,0.0,0,0,0.0,0.0
1640,2019,서울,서초구,안전운전불이행,이륜,90.0,0.0,0,0,3.0,3.33
1641,2019,서울,서초구,안전운전불이행,원동기,7.0,0.0,0,0,0.0,0.0
1642,2019,서울,서초구,안전운전불이행,자전거,29.0,0.0,0,0,0.0,0.0
1643,2019,서울,서초구,안전운전불이행,건설기계,7.0,0.0,0,0,2.0,28.57
1644,2019,서울,서초구,안전운전불이행,개인형이동수단(PM),10.0,0.0,0,0,0.0,0.0
1645,2019,서울,서초구,안전운전불이행,기타,27.0,0.0,0,0,0.0,0.0
1646,2019,서울,서초구,교차로운행방법위반,승용,46.0,0.0,0,0,0.0,0.0
1647,2019,서울,서초구,교차로운행방법위반,승합,8.0,0.0,0,0,0.0,0.0
1648,2019,서울,서초구,교차로운행방법위반,화물,4.0,0.0,0,0,0.0,0.0
1649,2019,서울,서초구,교차로운행방법위반,이륜,2.0,0.0,0,0,0.0,0.0
1650,2019,서울,서초구,교차로운행방법위반,원동기,3.0,0.0,0,0,0.0,0.0
1651,2019,서울,서초구,교차로운행방법위반,자전거,2.0,0.0,0,0,0.0,0.0
1652,2019,서울,서초구,교차로운행방법위반,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
1653,2019,서울,서초구,보행자보호의무위반,승용,53.0,0.0,0,0,0.0,0.0
1654,2019,서울,서초구,보행자보호의무위반,승합,5.0,0.0,0,0,0.0,0.0
1655,2019,서울,서초구,보행자보호의무위반,화물,11.0,0.0,0,1,0.0,0.0
1656,2019,서울,서초구,보행자보호의무위반,건설기계,1.0,0.0,0,0,1.0,100.0
1657,2019,서울,서초구,보행자보호의무위반,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
1658,2019,서울,서초구,차로위반,승용,67.0,0.0,0,0,0.0,0.0
1659,2019,서울,서초구,차로위반,승합,9.0,0.0,0,0,0.0,0.0
1660,2019,서울,성동구,중앙선침범,승용,11.0,0.0,0,0,0.0,0.0
1661,2019,서울,성동구,중앙선침범,승합,1.0,0.0,0,0,0.0,0.0
1662,2019,서울,성동구,중앙선침범,화물,1.0,0.0,0,0,0.0,0.0
1663,2019,서울,성동구,중앙선침범,이륜,6.0,0.0,0,0,0.0,0.0
1664,2019,서울,성동구,중앙선침범,원동기,2.0,0.0,0,0,0.0,0.0
1665,2019,서울,성동구,중앙선침범,자전거,3.0,0.0,0,0,0.0,0.0
1666,2019,서울,성동구,신호위반,승용,97.0,0.0,0,0,1.0,1.03
1667,2019,서울,성동구,신호위반,승합,7.0,0.0,0,0,0.0,0.0
1668,2019,서울,성동구,신호위반,화물,18.0,0.0,0,5,0.0,0.0
1669,2019,서울,성동구,신호위반,특수,1.0,0.0,0,0,0.0,0.0
1670,2019,서울,성동구,신호위반,이륜,23.0,0.0,0,0,1.0,4.35
1671,2019,서울,성동구,신호위반,원동기,3.0,0.0,0,0,0.0,0.0
1672,2019,서울,성동구,신호위반,자전거,3.0,0.0,0,0,0.0,0.0
1673,2019,서울,성동구,신호위반,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
1674,2019,서울,성동구,안전거리미확보,승용,112.0,0.0,0,0,0.0,0.0
1675,2019,서울,성동구,안전거리미확보,승합,10.0,0.0,0,0,0.0,0.0
1676,2019,서울,성동구,안전거리미확보,화물,13.0,0.0,0,0,0.0,0.0
1677,2019,서울,성동구,안전거리미확보,특수,2.0,0.0,0,0,0.0,0.0
1678,2019,서울,성동구,안전거리미확보,이륜,20.0,0.0,0,0,0.0,0.0
1679,2019,서울,성동구,안전거리미확보,자전거,5.0,0.0,0,0,0.0,0.0
1680,2019,서울,성동구,안전거리미확보,건설기계,4.0,0.0,0,0,0.0,0.0
1681,2019,서울,성동구,안전거리미확보,기타,1.0,0.0,0,0,0.0,0.0
1682,2019,서울,성동구,불법유턴,승용,4.0,0.0,0,0,0.0,0.0
1683,2019,서울,성동구,불법유턴,화물,1.0,0.0,0,0,0.0,0.0
1684,2019,서울,성동구,불법유턴,자전거,2.0,0.0,0,0,0.0,0.0
1685,2019,서울,성동구,과속,승용,2.0,0.0,0,0,0.0,0.0
1686,2019,서울,성동구,안전운전불이행,승용,356.0,0.0,0,0,4.0,1.12
1687,2019,서울,성동구,안전운전불이행,승합,35.0,0.0,0,0,0.0,0.0
1688,2019,서울,성동구,안전운전불이행,화물,50.0,0.0,0,6,2.0,4.0
1689,2019,서울,성동구,안전운전불이행,특수,1.0,0.0,0,0,0.0,0.0
1690,2019,서울,성동구,안전운전불이행,이륜,66.0,0.0,0,0,2.0,3.03
1691,2019,서울,성동구,안전운전불이행,원동기,2.0,0.0,0,0,1.0,50.0
1692,2019,서울,성동구,안전운전불이행,자전거,44.0,0.0,0,0,0.0,0.0
1693,2019,서울,성동구,안전운전불이행,건설기계,3.0,0.0,0,0,0.0,0.0
1694,2019,서울,성동구,안전운전불이행,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
1695,2019,서울,성동구,안전운전불이행,기타,31.0,0.0,0,0,0.0,0.0
1696,2019,서울,성동구,교차로운행방법위반,승용,33.0,0.0,0,0,0.0,0.0
1697,2019,서울,성동구,교차로운행방법위반,승합,1.0,0.0,0,0,0.0,0.0
1698,2019,서울,성동구,교차로운행방법위반,화물,5.0,0.0,0,0,0.0,0.0
1699,2019,서울,성동구,교차로운행방법위반,이륜,7.0,0.0,0,0,0.0,0.0
1700,2019,서울,성동구,교차로운행방법위반,자전거,3.0,0.0,0,0,0.0,0.0
1701,2019,서울,성동구,교차로운행방법위반,기타,1.0,0.0,0,0,0.0,0.0
1702,2019,서울,성동구,보행자보호의무위반,승용,17.0,0.0,0,0,1.0,5.88
1703,2019,서울,성동구,보행자보호의무위반,승합,2.0,0.0,0,0,0.0,0.0
1704,2019,서울,성동구,보행자보호의무위반,화물,8.0,0.0,0,0,0.0,0.0
1705,2019,서울,성동구,보행자보호의무위반,이륜,2.0,0.0,0,0,0.0,0.0
1706,2019,서울,성동구,보행자보호의무위반,자전거,2.0,0.0,0,0,0.0,0.0
1707,2019,서울,성동구,보행자보호의무위반,기타,1.0,0.0,0,0,0.0,0.0
1708,2019,서울,성동구,차로위반,승용,14.0,0.0,0,0,0.0,0.0
1709,2019,서울,성동구,차로위반,이륜,2.0,0.0,0,0,0.0,0.0
1710,2019,서울,성동구,직진우회전진행방해,화물,4.0,0.0,0,0,0.0,0.0
1711,2019,서울,성동구,직진우회전진행방해,이륜,3.0,0.0,0,0,0.0,0.0
1712,2019,서울,성동구,직진우회전진행방해,원동기,1.0,0.0,0,0,0.0,0.0
1713,2019,서울,성북구,중앙선침범,승용,19.0,0.0,0,0,0.0,0.0
1714,2019,서울,성북구,중앙선침범,승합,3.0,0.0,0,0,0.0,0.0
1715,2019,서울,성북구,중앙선침범,화물,4.0,0.0,0,0,0.0,0.0
1716,2019,서울,성북구,중앙선침범,이륜,13.0,0.0,0,0,0.0,0.0
1717,2019,서울,성북구,중앙선침범,자전거,4.0,0.0,0,0,0.0,0.0
1718,2019,서울,성북구,신호위반,승용,137.0,0.0,0,0,0.0,0.0
1719,2019,서울,성북구,신호위반,승합,9.0,0.0,0,0,0.0,0.0
1720,2019,서울,성북구,신호위반,화물,13.0,0.0,0,2,0.0,0.0
1721,2019,서울,성북구,신호위반,이륜,39.0,0.0,0,0,0.0,0.0
1722,2019,서울,성북구,신호위반,원동기,4.0,0.0,0,0,0.0,0.0
1723,2019,서울,성북구,신호위반,자전거,11.0,0.0,0,0,0.0,0.0
1724,2019,서울,성북구,안전거리미확보,승용,152.0,0.0,0,0,0.0,0.0
1725,2019,서울,성북구,안전거리미확보,승합,11.0,0.0,0,0,0.0,0.0
1726,2019,서울,성북구,안전거리미확보,화물,32.0,0.0,0,0,0.0,0.0
1727,2019,서울,성북구,안전거리미확보,이륜,24.0,0.0,0,0,0.0,0.0
1728,2019,서울,성북구,안전거리미확보,원동기,3.0,0.0,0,0,0.0,0.0
1729,2019,서울,성북구,안전거리미확보,자전거,1.0,0.0,0,0,0.0,0.0
1730,2019,서울,성북구,안전거리미확보,건설기계,4.0,0.0,0,0,0.0,0.0
1731,2019,서울,성북구,안전거리미확보,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
1732,2019,서울,성북구,안전거리미확보,기타,2.0,0.0,0,0,0.0,0.0
1733,2019,서울,성북구,불법유턴,승용,1.0,0.0,0,0,0.0,0.0
1734,2019,서울,성북구,불법유턴,자전거,1.0,0.0,0,0,0.0,0.0
1735,2019,서울,성북구,과속,승용,1.0,0.0,0,0,0.0,0.0
1736,2019,서울,성북구,과속,화물,1.0,0.0,0,0,0.0,0.0
1737,2019,서울,성북구,안전운전불이행,승용,485.0,0.0,0,0,0.0,0.0
1738,2019,서울,성북구,안전운전불이행,승합,59.0,0.0,0,0,1.0,1.69
1739,2019,서울,성북구,안전운전불이행,화물,67.0,0.0,0,3,1.0,1.49
1740,2019,서울,성북구,안전운전불이행,특수,1.0,0.0,0,0,0.0,0.0
1741,2019,서울,성북구,안전운전불이행,이륜,113.0,0.0,0,0,1.0,0.88
1742,2019,서울,성북구,안전운전불이행,원동기,10.0,0.0,0,0,0.0,0.0
1743,2019,서울,성북구,안전운전불이행,자전거,17.0,0.0,0,0,0.0,0.0
1744,2019,서울,성북구,안전운전불이행,건설기계,11.0,0.0,0,0,2.0,18.18
1745,2019,서울,성북구,안전운전불이행,사륜오토바이(AVT),1.0,0.0,0,0,1.0,100.0
1746,2019,서울,성북구,안전운전불이행,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
1747,2019,서울,성북구,안전운전불이행,기타,7.0,0.0,0,0,0.0,0.0
1748,2019,서울,성북구,교차로운행방법위반,승용,33.0,0.0,0,0,0.0,0.0
1749,2019,서울,성북구,교차로운행방법위반,승합,3.0,0.0,0,0,0.0,0.0
1750,2019,서울,성북구,교차로운행방법위반,화물,1.0,0.0,0,0,0.0,0.0
1751,2019,서울,성북구,교차로운행방법위반,이륜,6.0,0.0,0,0,0.0,0.0
1752,2019,서울,성북구,교차로운행방법위반,건설기계,2.0,0.0,0,0,0.0,0.0
1753,2019,서울,성북구,보행자보호의무위반,승용,45.0,0.0,0,0,2.0,4.44
1754,2019,서울,성북구,보행자보호의무위반,승합,4.0,0.0,0,0,0.0,0.0
1755,2019,서울,성북구,보행자보호의무위반,화물,8.0,0.0,0,1,0.0,0.0
1756,2019,서울,성북구,보행자보호의무위반,이륜,7.0,0.0,0,0,0.0,0.0
1757,2019,서울,성북구,보행자보호의무위반,원동기,1.0,0.0,0,0,0.0,0.0
1758,2019,서울,성북구,보행자보호의무위반,기타,2.0,0.0,0,0,0.0,0.0
1759,2019,서울,성북구,차로위반,승용,15.0,0.0,0,0,0.0,0.0
1760,2019,서울,성북구,차로위반,승합,1.0,0.0,0,0,0.0,0.0
1761,2019,서울,성북구,차로위반,화물,3.0,0.0,0,0,0.0,0.0
1762,2019,서울,성북구,차로위반,이륜,2.0,0.0,0,0,0.0,0.0
1763,2019,서울,성북구,직진우회전진행방해,승합,1.0,0.0,0,0,0.0,0.0
1764,2019,서울,성북구,직진우회전진행방해,화물,2.0,0.0,0,0,0.0,0.0
1765,2019,서울,성북구,직진우회전진행방해,이륜,6.0,0.0,0,0,0.0,0.0
1766,2019,서울,송파구,중앙선침범,승용,43.0,0.0,0,0,0.0,0.0
1767,2019,서울,송파구,중앙선침범,승합,3.0,0.0,0,0,0.0,0.0
1768,2019,서울,송파구,중앙선침범,화물,8.0,0.0,0,0,0.0,0.0
1769,2019,서울,송파구,중앙선침범,특수,1.0,0.0,0,0,0.0,0.0
1770,2019,서울,송파구,중앙선침범,이륜,8.0,0.0,0,0,1.0,12.5
1771,2019,서울,송파구,중앙선침범,원동기,3.0,0.0,0,0,1.0,33.33
1772,2019,서울,송파구,중앙선침범,자전거,18.0,0.0,0,0,0.0,0.0
1773,2019,서울,송파구,중앙선침범,건설기계,1.0,0.0,0,0,0.0,0.0
1774,2019,서울,송파구,신호위반,승용,255.0,0.0,0,0,0.0,0.0
1775,2019,서울,송파구,신호위반,승합,23.0,0.0,1,0,1.0,4.35
1776,2019,서울,송파구,신호위반,화물,21.0,0.0,0,4,0.0,0.0
1777,2019,서울,송파구,신호위반,특수,2.0,0.0,0,0,0.0,0.0
1778,2019,서울,송파구,신호위반,이륜,55.0,0.0,0,0,2.0,3.64
1779,2019,서울,송파구,신호위반,원동기,17.0,0.0,0,0,1.0,5.88
1780,2019,서울,송파구,신호위반,자전거,11.0,0.0,0,0,0.0,0.0
1781,2019,서울,송파구,신호위반,건설기계,2.0,0.0,0,0,0.0,0.0
1782,2019,서울,송파구,신호위반,기타,4.0,0.0,0,0,0.0,0.0
1783,2019,서울,송파구,안전거리미확보,승용,293.0,0.0,0,0,0.0,0.0
1784,2019,서울,송파구,안전거리미확보,승합,20.0,0.0,0,0,0.0,0.0
1785,2019,서울,송파구,안전거리미확보,화물,49.0,0.0,0,4,0.0,0.0
1786,2019,서울,송파구,안전거리미확보,특수,1.0,0.0,0,0,0.0,0.0
1787,2019,서울,송파구,안전거리미확보,이륜,26.0,0.0,0,0,0.0,0.0
1788,2019,서울,송파구,안전거리미확보,원동기,4.0,0.0,0,0,0.0,0.0
1789,2019,서울,송파구,안전거리미확보,자전거,7.0,0.0,0,0,0.0,0.0
1790,2019,서울,송파구,안전거리미확보,건설기계,7.0,0.0,0,0,0.0,0.0
1791,2019,서울,송파구,안전거리미확보,사륜오토바이(AVT),1.0,0.0,0,0,0.0,0.0
1792,2019,서울,송파구,안전거리미확보,기타,11.0,0.0,0,0,0.0,0.0
1793,2019,서울,송파구,불법유턴,승용,6.0,0.0,0,0,0.0,0.0
1794,2019,서울,송파구,불법유턴,이륜,3.0,0.0,0,0,0.0,0.0
1795,2019,서울,송파구,불법유턴,자전거,7.0,0.0,0,0,0.0,0.0
1796,2019,서울,송파구,과속,승용,3.0,0.0,0,0,0.0,0.0
1797,2019,서울,송파구,과속,화물,1.0,0.0,0,0,0.0,0.0
1798,2019,서울,송파구,안전운전불이행,승용,1075.0,0.0,0,0,6.0,0.56
1799,2019,서울,송파구,안전운전불이행,승합,87.0,1.0,0,0,0.0,0.0
1800,2019,서울,송파구,안전운전불이행,화물,107.0,0.0,0,6,1.0,0.93
1801,2019,서울,송파구,안전운전불이행,특수,3.0,0.0,0,0,0.0,0.0
1802,2019,서울,송파구,안전운전불이행,이륜,102.0,0.0,0,0,0.0,0.0
1803,2019,서울,송파구,안전운전불이행,원동기,29.0,0.0,0,0,0.0,0.0
1804,2019,서울,송파구,안전운전불이행,자전거,158.0,0.0,0,0,0.0,0.0
1805,2019,서울,송파구,안전운전불이행,건설기계,10.0,0.0,0,0,0.0,0.0
1806,2019,서울,송파구,안전운전불이행,개인형이동수단(PM),4.0,0.0,0,0,0.0,0.0
1807,2019,서울,송파구,안전운전불이행,기타,45.0,0.0,0,0,0.0,0.0
1808,2019,서울,송파구,교차로운행방법위반,승용,65.0,0.0,0,0,0.0,0.0
1809,2019,서울,송파구,교차로운행방법위반,승합,6.0,0.0,0,0,0.0,0.0
1810,2019,서울,송파구,교차로운행방법위반,화물,7.0,0.0,0,1,0.0,0.0
1811,2019,서울,송파구,교차로운행방법위반,특수,1.0,0.0,0,0,0.0,0.0
