,Unnamed: 0,년도,시도,지자체,연령대,차량종류,발생건수,대형사고,중대사고-여객(건),중대사고-화물(건),사망자수,치사율(%)
3319,35,2020,서울,금천구,50대,원동기,1,0,0,0,0,0.0
3320,36,2020,서울,금천구,50대,자전거,5,0,0,0,0,0.0
3321,37,2020,서울,금천구,50대,건설기계,2,0,0,0,0,0.0
3322,39,2020,서울,금천구,60대 이상,승용,115,0,0,0,1,0.87
3323,40,2020,서울,금천구,60대 이상,승합,24,0,0,0,0,0.0
3324,41,2020,서울,금천구,60대 이상,화물,27,0,0,2,1,3.7
3325,42,2020,서울,금천구,60대 이상,이륜,15,0,0,0,0,0.0
3326,43,2020,서울,금천구,60대 이상,원동기,2,0,0,0,0,0.0
3327,44,2020,서울,금천구,60대 이상,자전거,15,0,0,0,1,6.67
3328,45,2020,서울,금천구,60대 이상,건설기계,6,0,0,0,0,0.0
3329,46,2020,서울,금천구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
3330,47,2020,서울,금천구,60대 이상,기타,1,0,0,0,0,0.0
3331,49,2020,서울,금천구,알수없음,승용,1,0,0,0,0,0.0
3332,50,2020,서울,금천구,알수없음,기타,17,0,0,0,0,0.0
3333,1,2020,서울,노원구,20대 미만,승용,12,0,0,0,0,0.0
3334,2,2020,서울,노원구,20대 미만,이륜,22,0,0,0,0,0.0
3335,3,2020,서울,노원구,20대 미만,원동기,1,0,0,0,0,0.0
3336,4,2020,서울,노원구,20대 미만,자전거,22,0,0,0,0,0.0
3337,6,2020,서울,노원구,20대,승용,95,0,0,0,0,0.0
3338,7,2020,서울,노원구,20대,승합,6,0,0,0,0,0.0
3339,8,2020,서울,노원구,20대,화물,10,0,0,1,0,0.0
3340,9,2020,서울,노원구,20대,이륜,61,0,0,0,1,1.64
3341,10,2020,서울,노원구,20대,원동기,4,0,0,0,0,0.0
3342,11,2020,서울,노원구,20대,자전거,17,0,0,0,0,0.0
3343,12,2020,서울,노원구,20대,개인형이동수단(PM),3,0,0,0,0,0.0
3344,14,2020,서울,노원구,30대,승용,130,0,0,0,0,0.0
3345,15,2020,서울,노원구,30대,승합,4,0,0,0,0,0.0
3346,16,2020,서울,노원구,30대,화물,9,0,0,0,0,0.0
3347,17,2020,서울,노원구,30대,이륜,35,0,0,0,0,0.0
3348,18,2020,서울,노원구,30대,원동기,3,0,0,0,0,0.0
3349,19,2020,서울,노원구,30대,자전거,4,0,0,0,0,0.0
3350,20,2020,서울,노원구,30대,건설기계,1,0,0,0,0,0.0
3351,22,2020,서울,노원구,40대,승용,174,0,0,0,1,0.57
3352,23,2020,서울,노원구,40대,승합,19,0,0,0,0,0.0
3353,24,2020,서울,노원구,40대,화물,36,0,0,4,0,0.0
3354,25,2020,서울,노원구,40대,특수,2,0,0,0,0,0.0
3355,26,2020,서울,노원구,40대,이륜,26,0,0,0,0,0.0
3356,27,2020,서울,노원구,40대,원동기,2,0,0,0,0,0.0
3357,28,2020,서울,노원구,40대,자전거,12,0,0,0,0,0.0
3358,29,2020,서울,노원구,40대,건설기계,3,0,0,0,0,0.0
3359,30,2020,서울,노원구,40대,개인형이동수단(PM),2,0,0,0,0,0.0
3360,32,2020,서울,노원구,50대,승용,206,0,0,0,1,0.49
3361,33,2020,서울,노원구,50대,승합,32,0,0,0,0,0.0
3362,34,2020,서울,노원구,50대,화물,33,0,0,4,0,0.0
3363,35,2020,서울,노원구,50대,특수,1,0,0,0,0,0.0
3364,36,2020,서울,노원구,50대,이륜,15,0,0,0,0,0.0
3365,37,2020,서울,노원구,50대,원동기,2,0,0,0,0,0.0
3366,38,2020,서울,노원구,50대,자전거,19,0,0,0,0,0.0
3367,39,2020,서울,노원구,50대,건설기계,5,0,0,0,0,0.0
3368,40,2020,서울,노원구,50대,개인형이동수단(PM),1,0,0,0,0,0.0
3369,42,2020,서울,노원구,60대 이상,승용,279,0,1,0,2,0.72
3370,43,2020,서울,노원구,60대 이상,승합,20,0,0,0,0,0.0
3371,44,2020,서울,노원구,60대 이상,화물,35,0,0,0,0,0.0
3372,45,2020,서울,노원구,60대 이상,특수,1,0,0,0,0,0.0
3373,46,2020,서울,노원구,60대 이상,이륜,13,0,0,0,0,0.0
3374,47,2020,서울,노원구,60대 이상,자전거,37,0,0,0,0,0.0
3375,48,2020,서울,노원구,60대 이상,건설기계,2,0,0,0,0,0.0
3376,49,2020,서울,노원구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
3377,50,2020,서울,노원구,60대 이상,기타,1,0,0,0,0,0.0
3378,52,2020,서울,노원구,알수없음,자전거,1,0,0,0,0,0.0
3379,53,2020,서울,노원구,알수없음,기타,43,0,0,0,0,0.0
3380,1,2021,서울,강남구,20대 미만,승용,15,0,0,0,0,0.0
3381,2,2021,서울,강남구,20대 미만,이륜,15,0,0,0,0,0.0
3382,3,2021,서울,강남구,20대 미만,자전거,14,0,0,0,0,0.0
3383,4,2021,서울,강남구,20대 미만,개인형이동수단(PM),12,0,0,0,0,0.0
3384,6,2021,서울,강남구,20대,승용,381,0,0,0,2,0.52
3385,7,2021,서울,강남구,20대,승합,4,0,0,0,0,0.0
3386,8,2021,서울,강남구,20대,화물,18,0,0,2,0,0.0
3387,9,2021,서울,강남구,20대,특수,1,0,0,0,0,0.0
3388,10,2021,서울,강남구,20대,이륜,95,0,0,0,0,0.0
3389,11,2021,서울,강남구,20대,자전거,12,0,0,0,0,0.0
3390,12,2021,서울,강남구,20대,사륜오토바이(AVT),1,0,0,0,0,0.0
3391,13,2021,서울,강남구,20대,개인형이동수단(PM),34,0,0,0,0,0.0
3392,15,2021,서울,강남구,30대,승용,583,0,0,0,1,0.17
3393,16,2021,서울,강남구,30대,승합,11,0,0,0,0,0.0
3394,17,2021,서울,강남구,30대,화물,26,0,0,3,0,0.0
3395,18,2021,서울,강남구,30대,특수,2,0,0,0,0,0.0
3396,19,2021,서울,강남구,30대,이륜,110,0,0,0,1,0.91
3397,20,2021,서울,강남구,30대,원동기,2,0,0,0,0,0.0
3398,21,2021,서울,강남구,30대,자전거,15,0,0,0,0,0.0
3399,22,2021,서울,강남구,30대,건설기계,1,0,0,0,0,0.0
3400,23,2021,서울,강남구,30대,개인형이동수단(PM),25,0,0,0,0,0.0
3401,25,2021,서울,강남구,40대,승용,552,0,0,0,2,0.36
3402,26,2021,서울,강남구,40대,승합,35,0,0,0,0,0.0
3403,27,2021,서울,강남구,40대,화물,33,0,0,1,0,0.0
3404,28,2021,서울,강남구,40대,특수,3,0,0,0,0,0.0
3405,29,2021,서울,강남구,40대,이륜,92,0,0,0,1,1.09
3406,30,2021,서울,강남구,40대,원동기,3,0,0,0,0,0.0
3407,31,2021,서울,강남구,40대,자전거,21,0,0,0,0,0.0
3408,32,2021,서울,강남구,40대,건설기계,4,0,0,0,0,0.0
3409,33,2021,서울,강남구,40대,개인형이동수단(PM),7,0,0,0,0,0.0
3410,35,2021,서울,강남구,50대,승용,511,0,0,0,0,0.0
3411,36,2021,서울,강남구,50대,승합,58,0,0,0,0,0.0
3412,37,2021,서울,강남구,50대,화물,58,0,0,6,0,0.0
3413,38,2021,서울,강남구,50대,특수,1,0,0,0,0,0.0
3414,39,2021,서울,강남구,50대,이륜,53,0,0,0,0,0.0
3415,40,2021,서울,강남구,50대,원동기,1,0,0,0,0,0.0
3416,41,2021,서울,강남구,50대,자전거,16,0,0,0,0,0.0
3417,42,2021,서울,강남구,50대,건설기계,8,0,0,0,0,0.0
3418,43,2021,서울,강남구,50대,개인형이동수단(PM),2,0,0,0,0,0.0
3419,44,2021,서울,강남구,50대,기타,1,0,0,0,0,0.0
3420,46,2021,서울,강남구,60대 이상,승용,734,0,0,0,1,0.14
3421,47,2021,서울,강남구,60대 이상,승합,49,0,0,0,0,0.0
3422,48,2021,서울,강남구,60대 이상,화물,70,0,0,3,2,2.86
3423,49,2021,서울,강남구,60대 이상,특수,1,0,0,0,0,0.0
3424,50,2021,서울,강남구,60대 이상,이륜,15,0,0,0,0,0.0
3425,51,2021,서울,강남구,60대 이상,원동기,1,0,0,0,0,0.0
3426,52,2021,서울,강남구,60대 이상,자전거,16,0,0,0,0,0.0
3427,53,2021,서울,강남구,60대 이상,건설기계,7,0,0,0,0,0.0
3428,54,2021,서울,강남구,60대 이상,기타,2,0,0,0,0,0.0
3429,56,2021,서울,강남구,알수없음,승용,1,0,0,0,0,0.0
3430,57,2021,서울,강남구,알수없음,이륜,1,0,0,0,0,0.0
3431,58,2021,서울,강남구,알수없음,원동기,1,0,0,0,0,0.0
3432,59,2021,서울,강남구,알수없음,자전거,1,0,0,0,0,0.0
3433,60,2021,서울,강남구,알수없음,개인형이동수단(PM),1,0,0,0,0,0.0
3434,61,2021,서울,강남구,알수없음,기타,84,0,0,0,0,0.0
3435,1,2021,서울,도봉구,20대 미만,이륜,9,0,0,0,0,0.0
3436,2,2021,서울,도봉구,20대 미만,원동기,5,0,0,0,0,0.0
3437,3,2021,서울,도봉구,20대 미만,자전거,7,0,0,0,0,0.0
3438,4,2021,서울,도봉구,20대 미만,개인형이동수단(PM),1,0,0,0,0,0.0
3439,6,2021,서울,도봉구,20대,승용,28,0,0,0,0,0.0
3440,7,2021,서울,도봉구,20대,승합,1,0,0,0,0,0.0
3441,8,2021,서울,도봉구,20대,화물,1,0,0,0,0,0.0
3442,9,2021,서울,도봉구,20대,이륜,32,0,0,0,0,0.0
3443,10,2021,서울,도봉구,20대,자전거,7,0,0,0,0,0.0
3444,12,2021,서울,도봉구,30대,승용,55,0,0,0,0,0.0
3445,13,2021,서울,도봉구,30대,승합,5,0,0,0,0,0.0
3446,14,2021,서울,도봉구,30대,화물,5,0,0,0,0,0.0
3447,15,2021,서울,도봉구,30대,이륜,10,0,0,0,0,0.0
3448,16,2021,서울,도봉구,30대,원동기,2,0,0,0,0,0.0
3449,17,2021,서울,도봉구,30대,자전거,4,0,0,0,0,0.0
3450,19,2021,서울,도봉구,40대,승용,59,0,0,0,0,0.0
3451,20,2021,서울,도봉구,40대,승합,9,0,0,0,0,0.0
3452,21,2021,서울,도봉구,40대,화물,9,0,0,0,0,0.0
3453,22,2021,서울,도봉구,40대,이륜,12,0,0,0,0,0.0
3454,23,2021,서울,도봉구,40대,원동기,2,0,0,0,0,0.0
3455,24,2021,서울,도봉구,40대,자전거,1,0,0,0,0,0.0
3456,25,2021,서울,도봉구,40대,건설기계,3,0,0,0,0,0.0
3457,26,2021,서울,도봉구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
3458,28,2021,서울,도봉구,50대,승용,63,0,0,0,1,1.59
3459,29,2021,서울,도봉구,50대,승합,21,0,0,0,0,0.0
3460,30,2021,서울,도봉구,50대,화물,14,0,0,3,0,0.0
3461,31,2021,서울,도봉구,50대,이륜,10,0,0,0,0,0.0
3462,32,2021,서울,도봉구,50대,원동기,1,0,0,0,0,0.0
3463,33,2021,서울,도봉구,50대,자전거,11,0,0,0,1,9.09
3464,34,2021,서울,도봉구,50대,건설기계,2,0,0,0,0,0.0
3465,35,2021,서울,도봉구,50대,개인형이동수단(PM),1,0,0,0,0,0.0
3466,37,2021,서울,도봉구,60대 이상,승용,122,0,0,0,0,0.0
3467,38,2021,서울,도봉구,60대 이상,승합,22,0,0,0,0,0.0
3468,39,2021,서울,도봉구,60대 이상,화물,22,0,0,2,0,0.0
3469,40,2021,서울,도봉구,60대 이상,특수,1,0,0,0,0,0.0
3470,41,2021,서울,도봉구,60대 이상,이륜,8,0,0,0,0,0.0
3471,42,2021,서울,도봉구,60대 이상,원동기,2,0,0,0,0,0.0
3472,43,2021,서울,도봉구,60대 이상,자전거,13,0,0,0,1,7.69
3473,44,2021,서울,도봉구,60대 이상,건설기계,2,0,0,0,0,0.0
3474,46,2021,서울,도봉구,알수없음,이륜,1,0,0,0,0,0.0
3475,47,2021,서울,도봉구,알수없음,기타,7,0,0,0,0,0.0
3476,1,2021,서울,동대문구,20대 미만,승용,6,0,0,0,0,0.0
3477,2,2021,서울,동대문구,20대 미만,승합,1,0,0,0,0,0.0
3478,3,2021,서울,동대문구,20대 미만,이륜,19,0,0,0,0,0.0
3479,4,2021,서울,동대문구,20대 미만,원동기,1,0,0,0,0,0.0
3480,5,2021,서울,동대문구,20대 미만,자전거,8,0,0,0,0,0.0
3481,7,2021,서울,동대문구,20대,승용,84,0,0,0,1,1.19
3482,8,2021,서울,동대문구,20대,승합,1,0,0,0,0,0.0
3483,9,2021,서울,동대문구,20대,화물,9,0,0,0,0,0.0
3484,10,2021,서울,동대문구,20대,이륜,70,0,0,0,1,1.43
3485,11,2021,서울,동대문구,20대,원동기,9,0,0,0,0,0.0
3486,12,2021,서울,동대문구,20대,자전거,14,0,0,0,0,0.0
3487,13,2021,서울,동대문구,20대,개인형이동수단(PM),6,0,0,0,0,0.0
3488,14,2021,서울,동대문구,20대,기타,1,0,0,0,0,0.0
3489,16,2021,서울,동대문구,30대,승용,134,0,0,0,0,0.0
3490,17,2021,서울,동대문구,30대,승합,1,0,0,0,0,0.0
3491,18,2021,서울,동대문구,30대,화물,17,0,0,2,1,5.88
3492,19,2021,서울,동대문구,30대,이륜,39,0,0,0,0,0.0
3493,20,2021,서울,동대문구,30대,원동기,11,0,0,0,0,0.0
3494,21,2021,서울,동대문구,30대,자전거,5,0,0,0,0,0.0
3495,22,2021,서울,동대문구,30대,건설기계,5,0,0,0,1,20.0
3496,23,2021,서울,동대문구,30대,사륜오토바이(AVT),1,0,0,0,0,0.0
3497,24,2021,서울,동대문구,30대,개인형이동수단(PM),3,0,0,0,0,0.0
3498,26,2021,서울,동대문구,40대,승용,119,0,0,0,0,0.0
3499,27,2021,서울,동대문구,40대,승합,13,0,0,0,1,7.69
3500,28,2021,서울,동대문구,40대,화물,28,0,0,0,0,0.0
3501,29,2021,서울,동대문구,40대,특수,1,0,0,0,0,0.0
3502,30,2021,서울,동대문구,40대,이륜,33,0,0,0,1,3.03
3503,31,2021,서울,동대문구,40대,원동기,8,0,0,0,0,0.0
3504,32,2021,서울,동대문구,40대,자전거,10,0,0,0,1,10.0
3505,33,2021,서울,동대문구,40대,개인형이동수단(PM),3,0,0,0,0,0.0
3506,35,2021,서울,동대문구,50대,승용,153,0,0,0,1,0.65
3507,36,2021,서울,동대문구,50대,승합,35,0,0,0,1,2.86
3508,37,2021,서울,동대문구,50대,화물,45,0,0,3,1,2.22
3509,38,2021,서울,동대문구,50대,이륜,40,0,0,0,0,0.0
3510,39,2021,서울,동대문구,50대,원동기,1,0,0,0,0,0.0
3511,40,2021,서울,동대문구,50대,자전거,14,0,0,0,0,0.0
3512,41,2021,서울,동대문구,50대,건설기계,5,0,0,0,0,0.0
3513,42,2021,서울,동대문구,50대,농기계,1,0,0,0,0,0.0
3514,43,2021,서울,동대문구,50대,개인형이동수단(PM),2,0,0,0,0,0.0
3515,45,2021,서울,동대문구,60대 이상,승용,267,0,0,0,4,1.5
3516,46,2021,서울,동대문구,60대 이상,승합,22,0,0,0,1,4.55
3517,47,2021,서울,동대문구,60대 이상,화물,47,0,0,9,0,0.0
3518,48,2021,서울,동대문구,60대 이상,특수,1,0,0,0,0,0.0
3519,49,2021,서울,동대문구,60대 이상,이륜,31,0,0,0,1,3.23
3520,50,2021,서울,동대문구,60대 이상,원동기,3,0,0,0,0,0.0
3521,51,2021,서울,동대문구,60대 이상,자전거,42,0,0,0,1,2.38
3522,52,2021,서울,동대문구,60대 이상,건설기계,4,0,0,0,0,0.0
3523,53,2021,서울,동대문구,60대 이상,사륜오토바이(AVT),1,0,0,0,0,0.0
3524,55,2021,서울,동대문구,알수없음,자전거,1,0,0,0,0,0.0
3525,56,2021,서울,동대문구,알수없음,기타,15,0,0,0,0,0.0
3526,1,2021,서울,동작구,20대 미만,승용,6,0,0,0,0,0.0
3527,2,2021,서울,동작구,20대 미만,이륜,21,0,0,0,0,0.0
3528,3,2021,서울,동작구,20대 미만,원동기,2,0,0,0,0,0.0
3529,4,2021,서울,동작구,20대 미만,자전거,7,0,0,0,0,0.0
3530,5,2021,서울,동작구,20대 미만,개인형이동수단(PM),3,0,0,0,0,0.0
3531,7,2021,서울,동작구,20대,승용,83,0,0,0,0,0.0
3532,8,2021,서울,동작구,20대,승합,1,0,0,0,0,0.0
3533,9,2021,서울,동작구,20대,화물,7,0,0,0,0,0.0
3534,10,2021,서울,동작구,20대,이륜,55,0,0,0,0,0.0
3535,11,2021,서울,동작구,20대,원동기,4,0,0,0,0,0.0
3536,12,2021,서울,동작구,20대,자전거,5,0,0,0,0,0.0
3537,13,2021,서울,동작구,20대,개인형이동수단(PM),12,0,0,0,0,0.0
3538,15,2021,서울,동작구,30대,승용,122,0,0,0,1,0.82
3539,16,2021,서울,동작구,30대,승합,5,0,0,0,0,0.0
3540,17,2021,서울,동작구,30대,화물,12,0,0,1,0,0.0
3541,18,2021,서울,동작구,30대,이륜,31,0,0,0,0,0.0
3542,19,2021,서울,동작구,30대,원동기,2,0,0,0,0,0.0
3543,20,2021,서울,동작구,30대,자전거,10,0,0,0,0,0.0
3544,21,2021,서울,동작구,30대,개인형이동수단(PM),5,0,0,0,0,0.0
3545,23,2021,서울,동작구,40대,승용,114,0,0,0,2,1.75
3546,24,2021,서울,동작구,40대,승합,11,0,0,0,0,0.0
3547,25,2021,서울,동작구,40대,화물,26,0,0,2,0,0.0
3548,26,2021,서울,동작구,40대,이륜,27,0,0,0,0,0.0
3549,27,2021,서울,동작구,40대,원동기,1,0,0,0,0,0.0
3550,28,2021,서울,동작구,40대,자전거,8,0,0,0,0,0.0
3551,29,2021,서울,동작구,40대,건설기계,2,0,0,0,1,50.0
3552,31,2021,서울,동작구,50대,승용,131,0,0,0,0,0.0
3553,32,2021,서울,동작구,50대,승합,22,0,0,0,1,4.55
3554,33,2021,서울,동작구,50대,화물,30,0,0,2,3,10.0
3555,34,2021,서울,동작구,50대,특수,2,0,0,0,0,0.0
3556,35,2021,서울,동작구,50대,이륜,29,0,0,0,0,0.0
3557,36,2021,서울,동작구,50대,원동기,1,0,0,0,0,0.0
3558,37,2021,서울,동작구,50대,자전거,7,0,0,0,0,0.0
3559,38,2021,서울,동작구,50대,건설기계,8,0,0,0,0,0.0
3560,40,2021,서울,동작구,60대 이상,승용,215,0,0,0,1,0.47
3561,41,2021,서울,동작구,60대 이상,승합,28,0,0,0,1,3.57
3562,42,2021,서울,동작구,60대 이상,화물,45,0,0,4,0,0.0
3563,43,2021,서울,동작구,60대 이상,이륜,13,0,0,0,0,0.0
3564,44,2021,서울,동작구,60대 이상,원동기,2,0,0,0,0,0.0
3565,45,2021,서울,동작구,60대 이상,자전거,14,0,0,0,0,0.0
3566,46,2021,서울,동작구,60대 이상,건설기계,2,0,0,0,1,50.0
3567,47,2021,서울,동작구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
3568,48,2021,서울,동작구,60대 이상,기타,1,0,0,0,0,0.0
3569,50,2021,서울,동작구,알수없음,자전거,1,0,0,0,0,0.0
3570,51,2021,서울,동작구,알수없음,기타,14,0,0,0,0,0.0
3571,1,2021,서울,마포구,20대 미만,승용,6,0,0,0,0,0.0
3572,2,2021,서울,마포구,20대 미만,승합,1,0,0,0,0,0.0
3573,3,2021,서울,마포구,20대 미만,화물,1,0,0,0,0,0.0
3574,4,2021,서울,마포구,20대 미만,이륜,11,0,0,0,0,0.0
3575,5,2021,서울,마포구,20대 미만,원동기,3,0,0,0,0,0.0
3576,6,2021,서울,마포구,20대 미만,자전거,3,0,0,0,0,0.0
3577,7,2021,서울,마포구,20대 미만,개인형이동수단(PM),3,0,0,0,0,0.0
3578,9,2021,서울,마포구,20대,승용,125,0,0,0,1,0.8
3579,10,2021,서울,마포구,20대,승합,2,0,0,0,0,0.0
3580,11,2021,서울,마포구,20대,화물,6,0,0,0,0,0.0
3581,12,2021,서울,마포구,20대,이륜,31,0,0,0,2,6.45
3582,13,2021,서울,마포구,20대,원동기,11,0,0,0,0,0.0
3583,14,2021,서울,마포구,20대,자전거,4,0,0,0,0,0.0
3584,15,2021,서울,마포구,20대,개인형이동수단(PM),19,0,0,0,0,0.0
3585,17,2021,서울,마포구,30대,승용,136,0,0,0,2,1.47
3586,18,2021,서울,마포구,30대,승합,5,0,0,0,1,20.0
3587,19,2021,서울,마포구,30대,화물,11,0,0,1,0,0.0
3588,20,2021,서울,마포구,30대,특수,1,0,0,0,0,0.0
3589,21,2021,서울,마포구,30대,이륜,16,0,0,0,0,0.0
3590,22,2021,서울,마포구,30대,원동기,4,0,0,0,0,0.0
3591,23,2021,서울,마포구,30대,자전거,6,0,0,0,0,0.0
3592,24,2021,서울,마포구,30대,개인형이동수단(PM),8,0,0,0,0,0.0
3593,26,2021,서울,마포구,40대,승용,122,0,0,0,1,0.82
3594,27,2021,서울,마포구,40대,승합,9,0,0,0,0,0.0
3595,28,2021,서울,마포구,40대,화물,18,0,0,2,0,0.0
3596,29,2021,서울,마포구,40대,이륜,19,0,0,0,0,0.0
3597,30,2021,서울,마포구,40대,원동기,3,0,0,0,0,0.0
3598,31,2021,서울,마포구,40대,자전거,12,0,0,0,0,0.0
3599,32,2021,서울,마포구,40대,건설기계,2,0,0,0,0,0.0
3600,33,2021,서울,마포구,40대,개인형이동수단(PM),3,0,0,0,0,0.0
3601,35,2021,서울,마포구,50대,승용,126,0,0,0,1,0.79
3602,36,2021,서울,마포구,50대,승합,21,0,0,0,1,4.76
3603,37,2021,서울,마포구,50대,화물,22,0,0,5,1,4.55
3604,38,2021,서울,마포구,50대,이륜,15,0,0,0,0,0.0
3605,39,2021,서울,마포구,50대,원동기,1,0,0,0,0,0.0
3606,40,2021,서울,마포구,50대,자전거,12,0,0,0,0,0.0
3607,41,2021,서울,마포구,50대,건설기계,3,0,0,0,0,0.0
3608,42,2021,서울,마포구,50대,기타,1,0,0,0,0,0.0
3609,44,2021,서울,마포구,60대 이상,승용,197,0,0,0,0,0.0
3610,45,2021,서울,마포구,60대 이상,승합,22,0,0,0,0,0.0
3611,46,2021,서울,마포구,60대 이상,화물,26,0,0,6,2,7.69
3612,47,2021,서울,마포구,60대 이상,이륜,5,0,0,0,1,20.0
3613,48,2021,서울,마포구,60대 이상,자전거,14,0,0,0,1,7.14
3614,49,2021,서울,마포구,60대 이상,건설기계,3,0,0,0,0,0.0
3615,51,2021,서울,마포구,알수없음,이륜,1,0,0,0,0,0.0
3616,52,2021,서울,마포구,알수없음,자전거,1,0,0,0,0,0.0
3617,53,2021,서울,마포구,알수없음,기타,31,0,0,0,0,0.0
3618,1,2021,서울,서대문구,20대 미만,승용,6,0,0,0,0,0.0
3619,2,2021,서울,서대문구,20대 미만,이륜,14,0,0,0,1,7.14
3620,3,2021,서울,서대문구,20대 미만,원동기,1,0,0,0,0,0.0
3621,4,2021,서울,서대문구,20대 미만,자전거,8,0,0,0,0,0.0
3622,5,2021,서울,서대문구,20대 미만,개인형이동수단(PM),2,0,0,0,0,0.0
3623,7,2021,서울,서대문구,20대,승용,61,0,0,0,1,1.64
3624,8,2021,서울,서대문구,20대,화물,4,0,0,0,0,0.0
3625,9,2021,서울,서대문구,20대,이륜,52,0,0,0,0,0.0
3626,10,2021,서울,서대문구,20대,원동기,2,0,0,0,0,0.0
3627,11,2021,서울,서대문구,20대,자전거,5,0,0,0,0,0.0
3628,12,2021,서울,서대문구,20대,개인형이동수단(PM),8,0,0,0,0,0.0
3629,14,2021,서울,서대문구,30대,승용,81,0,0,0,1,1.23
3630,15,2021,서울,서대문구,30대,승합,5,0,0,0,0,0.0
3631,16,2021,서울,서대문구,30대,화물,8,0,0,1,1,12.5
3632,17,2021,서울,서대문구,30대,특수,1,0,0,0,0,0.0
3633,18,2021,서울,서대문구,30대,이륜,32,0,0,0,1,3.13
3634,19,2021,서울,서대문구,30대,원동기,3,0,0,0,0,0.0
3635,20,2021,서울,서대문구,30대,자전거,6,0,0,0,0,0.0
3636,21,2021,서울,서대문구,30대,건설기계,2,0,0,0,1,50.0
3637,22,2021,서울,서대문구,30대,개인형이동수단(PM),2,0,0,0,0,0.0
3638,24,2021,서울,서대문구,40대,승용,87,0,0,0,0,0.0
3639,25,2021,서울,서대문구,40대,승합,17,0,0,0,0,0.0
3640,26,2021,서울,서대문구,40대,화물,13,0,0,0,0,0.0
3641,27,2021,서울,서대문구,40대,이륜,19,0,0,0,0,0.0
3642,28,2021,서울,서대문구,40대,원동기,6,0,0,0,0,0.0
3643,29,2021,서울,서대문구,40대,자전거,4,0,0,0,0,0.0
3644,30,2021,서울,서대문구,40대,건설기계,3,0,0,0,0,0.0
3645,32,2021,서울,서대문구,50대,승용,120,0,0,0,2,1.67
3646,33,2021,서울,서대문구,50대,승합,24,0,0,0,0,0.0
3647,34,2021,서울,서대문구,50대,화물,24,0,0,0,0,0.0
3648,35,2021,서울,서대문구,50대,특수,2,0,0,0,0,0.0
3649,36,2021,서울,서대문구,50대,이륜,17,0,0,0,0,0.0
3650,37,2021,서울,서대문구,50대,원동기,10,0,0,0,1,10.0
3651,38,2021,서울,서대문구,50대,자전거,3,0,0,0,0,0.0
3652,39,2021,서울,서대문구,50대,건설기계,1,0,0,0,0,0.0
3653,41,2021,서울,서대문구,60대 이상,승용,171,0,0,0,0,0.0
3654,42,2021,서울,서대문구,60대 이상,승합,37,0,0,0,0,0.0
3655,43,2021,서울,서대문구,60대 이상,화물,28,0,0,2,0,0.0
3656,44,2021,서울,서대문구,60대 이상,특수,1,0,0,0,0,0.0
3657,45,2021,서울,서대문구,60대 이상,이륜,15,0,0,0,0,0.0
3658,46,2021,서울,서대문구,60대 이상,원동기,5,0,0,0,0,0.0
3659,47,2021,서울,서대문구,60대 이상,자전거,10,0,0,0,0,0.0
3660,48,2021,서울,서대문구,60대 이상,건설기계,1,0,0,0,0,0.0
3661,50,2021,서울,서대문구,알수없음,기타,9,0,0,0,0,0.0
3662,1,2021,서울,서초구,20대 미만,승용,10,0,0,0,0,0.0
3663,2,2021,서울,서초구,20대 미만,이륜,8,0,0,0,0,0.0
3664,3,2021,서울,서초구,20대 미만,자전거,13,0,0,0,0,0.0
3665,4,2021,서울,서초구,20대 미만,개인형이동수단(PM),7,0,0,0,0,0.0
3666,6,2021,서울,서초구,20대,승용,159,0,0,0,1,0.63
3667,7,2021,서울,서초구,20대,승합,6,0,0,0,0,0.0
3668,8,2021,서울,서초구,20대,화물,16,0,0,0,0,0.0
3669,9,2021,서울,서초구,20대,특수,1,0,0,0,0,0.0
3670,10,2021,서울,서초구,20대,이륜,29,0,0,0,0,0.0
3671,11,2021,서울,서초구,20대,자전거,6,0,0,0,0,0.0
3672,12,2021,서울,서초구,20대,사륜오토바이(AVT),1,0,0,0,0,0.0
3673,13,2021,서울,서초구,20대,개인형이동수단(PM),14,0,0,0,0,0.0
3674,15,2021,서울,서초구,30대,승용,283,0,0,0,0,0.0
3675,16,2021,서울,서초구,30대,승합,8,0,0,0,0,0.0
3676,17,2021,서울,서초구,30대,화물,18,0,0,2,0,0.0
3677,18,2021,서울,서초구,30대,이륜,43,0,0,0,1,2.33
3678,19,2021,서울,서초구,30대,원동기,1,0,0,0,0,0.0
3679,20,2021,서울,서초구,30대,자전거,9,0,0,0,0,0.0
3680,21,2021,서울,서초구,30대,개인형이동수단(PM),5,0,0,0,0,0.0
3681,23,2021,서울,서초구,40대,승용,279,0,0,0,1,0.36
3682,24,2021,서울,서초구,40대,승합,28,0,0,0,0,0.0
3683,25,2021,서울,서초구,40대,화물,34,0,0,3,0,0.0
3684,26,2021,서울,서초구,40대,특수,4,0,0,0,0,0.0
3685,27,2021,서울,서초구,40대,이륜,41,0,0,0,0,0.0
3686,28,2021,서울,서초구,40대,자전거,7,0,0,0,0,0.0
3687,29,2021,서울,서초구,40대,건설기계,1,0,0,0,0,0.0
