,year,구,기상상태,차량종류,발생건수,대형사고,중대사고-여객,중대사고-화물,사망자수,치사율
1856,2020,중구,비,승용,45,0,0,0,0,0.0
1857,2020,중구,비,승합,5,0,0,0,0,0.0
1858,2020,중구,비,화물,4,0,0,1,0,0.0
1859,2020,중구,비,이륜,6,0,0,0,0,0.0
1860,2020,중구,비,원동기,4,0,0,0,0,0.0
1861,2020,중구,비,기타,2,0,0,0,0,0.0
1862,2020,중구,기타,승용,1,0,0,0,0,0.0
1863,2020,중구,기타,승합,2,0,0,0,0,0.0
1864,2020,중랑구,맑음,승용,710,1,0,0,2,0.28
1865,2020,중랑구,맑음,승합,76,0,0,0,1,1.32
1866,2020,중랑구,맑음,화물,141,0,0,7,0,0.0
1867,2020,중랑구,맑음,특수,3,0,0,0,0,0.0
1868,2020,중랑구,맑음,이륜,201,0,0,0,0,0.0
1869,2020,중랑구,맑음,원동기,12,0,0,0,0,0.0
1870,2020,중랑구,맑음,자전거,108,0,0,0,1,0.93
1871,2020,중랑구,맑음,건설기계,3,0,0,0,0,0.0
1872,2020,중랑구,맑음,개인형이동수단(PM),4,0,0,0,0,0.0
1873,2020,중랑구,맑음,기타,19,0,0,0,0,0.0
1874,2020,중랑구,흐림,승용,22,0,0,0,0,0.0
1875,2020,중랑구,흐림,승합,1,0,0,0,0,0.0
1876,2020,중랑구,흐림,화물,2,0,0,0,0,0.0
1877,2020,중랑구,흐림,이륜,6,0,0,0,0,0.0
1878,2020,중랑구,흐림,자전거,1,0,0,0,0,0.0
1879,2020,중랑구,흐림,기타,9,0,0,0,0,0.0
1880,2020,중랑구,비,승용,63,0,0,0,0,0.0
1881,2020,중랑구,비,승합,5,0,0,0,0,0.0
1882,2020,중랑구,비,화물,3,0,0,0,0,0.0
1883,2020,중랑구,비,이륜,17,0,0,0,0,0.0
1884,2020,중랑구,비,자전거,4,0,0,0,0,0.0
1885,2020,중랑구,비,기타,1,0,0,0,0,0.0
1886,2020,중랑구,눈,승용,1,0,0,0,0,0.0
1887,2020,중랑구,기타,승용,15,0,0,0,0,0.0
1888,2020,중랑구,기타,승합,1,0,0,0,0,0.0
1889,2020,중랑구,기타,특수,1,0,0,0,0,0.0
1890,2020,중랑구,기타,이륜,2,0,0,0,0,0.0
1891,2020,중랑구,기타,원동기,1,0,0,0,0,0.0
1892,2020,중랑구,기타,자전거,1,0,0,0,0,0.0
1893,2020,중랑구,기타,건설기계,1,0,0,0,0,0.0
1894,2020,중랑구,기타,개인형이동수단(PM),1,0,0,0,0,0.0
1895,2020,중랑구,기타,기타,12,0,0,0,0,0.0
1896,2020,강서구,맑음,승용,826,0,0,0,6,0.73
1897,2020,강서구,맑음,승합,93,0,0,0,4,4.3
1898,2020,강서구,맑음,화물,140,0,0,9,3,2.14
1899,2020,강서구,맑음,특수,3,0,0,0,0,0.0
1900,2020,강서구,맑음,이륜,155,0,0,0,3,1.94
1901,2020,강서구,맑음,원동기,39,0,0,0,0,0.0
1902,2020,강서구,맑음,자전거,65,0,0,0,0,0.0
1903,2020,강서구,맑음,건설기계,9,0,0,0,0,0.0
1904,2020,강서구,맑음,개인형이동수단(PM),10,0,0,0,0,0.0
1905,2020,강서구,맑음,기타,27,0,0,0,0,0.0
1906,2020,강서구,흐림,승용,38,0,0,0,0,0.0
1907,2020,강서구,흐림,승합,2,0,0,0,0,0.0
1908,2020,강서구,흐림,화물,3,0,0,0,1,33.33
1909,2020,강서구,흐림,이륜,4,0,0,0,0,0.0
1910,2020,강서구,흐림,자전거,2,0,0,0,0,0.0
1911,2020,강서구,흐림,건설기계,1,0,0,0,0,0.0
1912,2020,강서구,흐림,기타,1,0,0,0,0,0.0
1913,2020,강서구,비,승용,63,0,0,0,0,0.0
1914,2020,강서구,비,승합,5,0,0,0,0,0.0
1915,2020,강서구,비,화물,9,0,0,0,0,0.0
1916,2020,강서구,비,이륜,19,0,0,0,0,0.0
1917,2020,강서구,비,원동기,5,0,0,0,0,0.0
1918,2020,강서구,비,자전거,6,0,0,0,0,0.0
1919,2020,강서구,비,건설기계,1,0,0,0,0,0.0
1920,2020,강서구,비,기타,4,0,0,0,0,0.0
1921,2020,강서구,눈,승용,1,0,0,0,0,0.0
1922,2020,강서구,눈,이륜,1,0,0,0,0,0.0
1923,2020,강서구,기타,승용,35,0,0,0,0,0.0
1924,2020,강서구,기타,화물,4,0,0,0,0,0.0
1925,2020,강서구,기타,이륜,3,0,0,0,0,0.0
1926,2020,강서구,기타,건설기계,1,0,0,0,0,0.0
1927,2020,관악구,맑음,승용,708,0,0,0,4,0.56
1928,2020,관악구,맑음,승합,77,0,0,0,0,0.0
1929,2020,관악구,맑음,화물,99,0,0,8,1,1.01
1930,2020,관악구,맑음,특수,1,0,0,0,0,0.0
1931,2020,관악구,맑음,이륜,165,0,0,0,0,0.0
1932,2020,관악구,맑음,원동기,9,0,0,0,0,0.0
1933,2020,관악구,맑음,자전거,40,0,0,0,1,2.5
1934,2020,관악구,맑음,건설기계,11,0,0,0,0,0.0
1935,2020,관악구,맑음,개인형이동수단(PM),13,0,0,0,0,0.0
1936,2020,관악구,맑음,기타,5,0,0,0,0,0.0
1937,2020,관악구,흐림,승용,58,0,0,0,1,1.72
1938,2020,관악구,흐림,승합,6,0,0,0,0,0.0
1939,2020,관악구,흐림,화물,7,0,0,0,0,0.0
1940,2020,관악구,흐림,이륜,12,0,0,0,0,0.0
1941,2020,관악구,흐림,원동기,2,0,0,0,0,0.0
1942,2020,관악구,흐림,자전거,2,0,0,0,0,0.0
1943,2020,관악구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
1944,2020,관악구,흐림,기타,1,0,0,0,0,0.0
1945,2020,관악구,비,승용,64,0,0,0,1,1.56
1946,2020,관악구,비,승합,6,0,0,0,0,0.0
1947,2020,관악구,비,화물,13,0,0,0,1,7.69
1948,2020,관악구,비,이륜,11,0,0,0,0,0.0
1949,2020,관악구,비,원동기,3,0,0,0,0,0.0
1950,2020,관악구,비,건설기계,1,0,0,0,0,0.0
1951,2020,관악구,비,개인형이동수단(PM),1,0,0,0,0,0.0
1952,2020,관악구,눈,승용,4,0,0,0,0,0.0
1953,2020,관악구,눈,이륜,1,0,0,0,0,0.0
1954,2020,관악구,기타,승용,79,0,0,0,2,2.53
1955,2020,관악구,기타,승합,5,0,0,0,0,0.0
1956,2020,관악구,기타,화물,9,0,0,1,1,11.11
1957,2020,관악구,기타,특수,1,0,0,0,0,0.0
1958,2020,관악구,기타,이륜,19,0,0,0,1,5.26
1959,2020,관악구,기타,자전거,2,0,0,0,0,0.0
1960,2020,관악구,기타,개인형이동수단(PM),6,0,0,0,0,0.0
1961,2020,관악구,기타,기타,2,0,0,0,0,0.0
1962,2020,광진구,맑음,승용,509,0,0,0,1,0.2
1963,2020,광진구,맑음,승합,31,0,0,0,0,0.0
1964,2020,광진구,맑음,화물,52,0,0,5,1,1.92
1965,2020,광진구,맑음,이륜,92,0,0,0,0,0.0
1966,2020,광진구,맑음,원동기,26,0,0,0,0,0.0
1967,2020,광진구,맑음,자전거,42,0,0,0,0,0.0
1968,2020,광진구,맑음,건설기계,5,0,0,0,0,0.0
1969,2020,광진구,맑음,개인형이동수단(PM),23,0,0,0,0,0.0
1970,2020,광진구,맑음,기타,15,0,0,0,0,0.0
1971,2020,광진구,흐림,승용,16,0,0,0,0,0.0
1972,2020,광진구,흐림,화물,3,0,0,1,1,33.33
1973,2020,광진구,흐림,이륜,2,0,0,0,0,0.0
1974,2020,광진구,흐림,원동기,2,0,0,0,1,50.0
1975,2020,광진구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
1976,2020,광진구,흐림,기타,1,0,0,0,0,0.0
1977,2020,광진구,비,승용,32,0,0,0,0,0.0
1978,2020,광진구,비,화물,3,0,0,0,0,0.0
1979,2020,광진구,비,이륜,7,0,0,0,0,0.0
1980,2020,광진구,비,원동기,4,0,0,0,0,0.0
1981,2020,광진구,비,자전거,3,0,0,0,0,0.0
1982,2020,구로구,맑음,승용,732,0,0,0,2,0.27
1983,2020,구로구,맑음,승합,99,0,0,0,1,1.01
1984,2020,구로구,맑음,화물,99,0,0,5,1,1.01
1985,2020,구로구,맑음,특수,5,0,0,0,0,0.0
1986,2020,구로구,맑음,이륜,147,0,0,0,4,2.72
1987,2020,구로구,맑음,원동기,12,0,0,0,0,0.0
1988,2020,구로구,맑음,자전거,55,0,0,0,0,0.0
1989,2020,구로구,맑음,건설기계,10,0,0,0,1,10.0
1990,2020,구로구,맑음,개인형이동수단(PM),11,0,0,0,0,0.0
1991,2020,구로구,맑음,기타,10,0,0,0,0,0.0
1992,2020,구로구,흐림,승용,26,0,0,0,0,0.0
1993,2020,구로구,흐림,승합,4,0,0,0,0,0.0
1994,2020,구로구,흐림,화물,4,0,0,0,0,0.0
1995,2020,구로구,흐림,이륜,9,0,0,0,1,11.11
1996,2020,구로구,흐림,자전거,1,0,0,0,0,0.0
1997,2020,구로구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
1998,2020,구로구,비,승용,65,0,0,0,0,0.0
1999,2020,구로구,비,승합,6,0,0,0,0,0.0
2000,2020,구로구,비,화물,9,0,0,1,0,0.0
2001,2020,구로구,비,이륜,9,0,0,0,0,0.0
2002,2020,구로구,비,원동기,1,0,0,0,0,0.0
2003,2020,구로구,비,자전거,2,0,0,0,0,0.0
2004,2020,구로구,비,기타,1,0,0,0,0,0.0
2005,2020,구로구,눈,승용,1,0,0,0,0,0.0
2006,2020,구로구,기타,승용,6,0,0,0,0,0.0
2007,2020,금천구,맑음,승용,405,0,0,0,4,0.99
2008,2020,금천구,맑음,승합,68,0,0,0,0,0.0
2009,2020,금천구,맑음,화물,74,0,0,7,1,1.35
2010,2020,금천구,맑음,특수,5,0,0,0,0,0.0
2011,2020,금천구,맑음,이륜,82,0,0,0,0,0.0
2012,2020,금천구,맑음,원동기,5,0,0,0,0,0.0
2013,2020,금천구,맑음,자전거,32,0,0,0,1,3.13
2014,2020,금천구,맑음,건설기계,8,0,0,0,0,0.0
2015,2020,금천구,맑음,개인형이동수단(PM),7,0,0,0,0,0.0
2016,2020,금천구,맑음,기타,12,0,0,0,0,0.0
2017,2020,금천구,흐림,승용,28,0,0,0,0,0.0
2018,2020,금천구,흐림,승합,5,0,0,0,0,0.0
2019,2020,금천구,흐림,화물,2,0,0,0,0,0.0
2020,2020,금천구,흐림,이륜,10,0,0,0,0,0.0
2021,2020,금천구,흐림,자전거,2,0,0,0,0,0.0
2022,2020,금천구,흐림,건설기계,1,0,0,0,0,0.0
2023,2020,금천구,흐림,기타,2,0,0,0,0,0.0
2024,2020,금천구,비,승용,35,0,0,0,0,0.0
2025,2020,금천구,비,승합,2,0,0,0,0,0.0
2026,2020,금천구,비,화물,8,0,0,1,0,0.0
2027,2020,금천구,비,이륜,7,0,0,0,0,0.0
2028,2020,금천구,비,자전거,2,0,0,0,0,0.0
2029,2020,금천구,비,기타,4,0,0,0,0,0.0
2030,2020,금천구,기타,승용,3,0,0,0,0,0.0
2031,2020,금천구,기타,이륜,1,0,0,0,0,0.0
2032,2020,노원구,맑음,승용,771,0,1,0,4,0.52
2033,2020,노원구,맑음,승합,77,0,0,0,0,0.0
2034,2020,노원구,맑음,화물,112,0,0,7,0,0.0
2035,2020,노원구,맑음,특수,4,0,0,0,0,0.0
2036,2020,노원구,맑음,이륜,147,0,0,0,1,0.68
2037,2020,노원구,맑음,원동기,10,0,0,0,0,0.0
2038,2020,노원구,맑음,자전거,102,0,0,0,0,0.0
2039,2020,노원구,맑음,건설기계,10,0,0,0,0,0.0
2040,2020,노원구,맑음,개인형이동수단(PM),6,0,0,0,0,0.0
2041,2020,노원구,맑음,기타,34,0,0,0,0,0.0
2042,2020,노원구,흐림,승용,48,0,0,0,0,0.0
2043,2020,노원구,흐림,승합,3,0,0,0,0,0.0
2044,2020,노원구,흐림,화물,2,0,0,1,0,0.0
2045,2020,노원구,흐림,이륜,13,0,0,0,0,0.0
2046,2020,노원구,흐림,자전거,7,0,0,0,0,0.0
2047,2020,노원구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
2048,2020,노원구,흐림,기타,3,0,0,0,0,0.0
2049,2020,노원구,비,승용,73,0,0,0,0,0.0
2050,2020,노원구,비,승합,1,0,0,0,0,0.0
2051,2020,노원구,비,화물,9,0,0,1,0,0.0
2052,2020,노원구,비,이륜,10,0,0,0,0,0.0
2053,2020,노원구,비,원동기,2,0,0,0,0,0.0
2054,2020,노원구,비,자전거,2,0,0,0,0,0.0
2055,2020,노원구,비,건설기계,1,0,0,0,0,0.0
2056,2020,노원구,비,기타,7,0,0,0,0,0.0
2057,2020,노원구,눈,승용,3,0,0,0,0,0.0
2058,2020,노원구,눈,이륜,2,0,0,0,0,0.0
2059,2020,노원구,기타,승용,1,0,0,0,0,0.0
2060,2020,노원구,기타,자전거,1,0,0,0,0,0.0
2061,2020,도봉구,맑음,승용,340,0,0,0,3,0.88
2062,2020,도봉구,맑음,승합,52,1,2,0,0,0.0
2063,2020,도봉구,맑음,화물,52,0,0,1,2,3.85
2064,2020,도봉구,맑음,이륜,91,0,0,0,1,1.1
2065,2020,도봉구,맑음,원동기,16,0,0,0,0,0.0
2066,2020,도봉구,맑음,자전거,50,0,0,0,1,2.0
2067,2020,도봉구,맑음,건설기계,5,0,0,0,0,0.0
2068,2020,도봉구,맑음,개인형이동수단(PM),5,0,0,0,0,0.0
2069,2020,도봉구,맑음,기타,7,0,0,0,0,0.0
2070,2020,도봉구,흐림,승용,31,0,0,0,0,0.0
2071,2020,도봉구,흐림,승합,3,0,0,0,0,0.0
2072,2020,도봉구,흐림,화물,5,0,0,0,0,0.0
2073,2020,도봉구,흐림,이륜,7,0,0,0,0,0.0
2074,2020,도봉구,흐림,자전거,5,0,0,0,0,0.0
2075,2020,도봉구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
2076,2020,도봉구,흐림,기타,2,0,0,0,0,0.0
2077,2020,도봉구,비,승용,40,0,0,0,0,0.0
2078,2020,도봉구,비,승합,2,0,0,0,0,0.0
2079,2020,도봉구,비,화물,10,0,0,0,0,0.0
2080,2020,도봉구,비,특수,1,0,0,0,0,0.0
2081,2020,도봉구,비,이륜,9,0,0,0,0,0.0
2082,2020,도봉구,비,원동기,1,0,0,0,0,0.0
2083,2020,도봉구,비,자전거,2,0,0,0,0,0.0
2084,2020,도봉구,비,기타,1,0,0,0,0,0.0
2085,2020,도봉구,눈,승용,2,0,0,0,0,0.0
2086,2020,도봉구,기타,승용,1,0,0,0,0,0.0
2087,2020,강남구,맑음,승용,2335,0,0,0,5,0.21
2088,2020,강남구,맑음,승합,115,0,0,0,0,0.0
2089,2020,강남구,맑음,화물,169,0,0,12,3,1.78
2090,2020,강남구,맑음,특수,4,0,0,0,0,0.0
2091,2020,강남구,맑음,이륜,270,0,0,0,6,2.22
2092,2020,강남구,맑음,원동기,14,0,0,0,0,0.0
2093,2020,강남구,맑음,자전거,93,0,0,0,0,0.0
2094,2020,강남구,맑음,건설기계,28,0,0,0,1,3.57
2095,2020,강남구,맑음,개인형이동수단(PM),80,0,0,0,0,0.0
2096,2020,강남구,맑음,기타,77,0,0,0,0,0.0
2097,2020,강남구,흐림,승용,98,0,0,0,0,0.0
2098,2020,강남구,흐림,승합,3,0,0,0,0,0.0
2099,2020,강남구,흐림,화물,7,0,0,1,0,0.0
2100,2020,강남구,흐림,이륜,14,0,0,0,1,7.14
2101,2020,강남구,흐림,건설기계,1,0,0,0,0,0.0
2102,2020,강남구,흐림,개인형이동수단(PM),4,0,0,0,0,0.0
2103,2020,강남구,흐림,기타,1,0,0,0,0,0.0
2104,2020,강남구,비,승용,224,0,0,0,1,0.45
2105,2020,강남구,비,승합,4,0,0,0,0,0.0
2106,2020,강남구,비,화물,13,0,0,0,0,0.0
2107,2020,강남구,비,이륜,22,0,0,0,0,0.0
2108,2020,강남구,비,원동기,1,0,0,0,0,0.0
2109,2020,강남구,비,자전거,2,0,0,0,0,0.0
2110,2020,강남구,비,건설기계,1,0,0,0,0,0.0
2111,2020,강남구,비,개인형이동수단(PM),4,0,0,0,0,0.0
2112,2020,강남구,비,기타,11,0,0,0,0,0.0
2113,2020,강남구,눈,승용,5,0,0,0,0,0.0
2114,2020,강남구,눈,개인형이동수단(PM),1,0,0,0,0,0.0
2115,2020,강남구,기타,승용,102,0,0,0,0,0.0
2116,2020,강남구,기타,승합,7,0,0,0,0,0.0
2117,2020,강남구,기타,화물,8,0,0,0,0,0.0
2118,2020,강남구,기타,이륜,13,0,0,0,0,0.0
2119,2020,강남구,기타,자전거,4,0,0,0,0,0.0
2120,2020,강남구,기타,건설기계,1,0,0,0,0,0.0
2121,2020,강남구,기타,개인형이동수단(PM),5,0,0,0,0,0.0
2122,2020,강남구,기타,기타,11,0,0,0,0,0.0
2123,2021,강동구,맑음,승용,590,0,0,0,3,0.51
2124,2021,강동구,맑음,승합,50,0,0,0,0,0.0
2125,2021,강동구,맑음,화물,99,0,0,11,0,0.0
2126,2021,강동구,맑음,특수,3,0,0,0,0,0.0
2127,2021,강동구,맑음,이륜,84,0,0,0,0,0.0
2128,2021,강동구,맑음,원동기,30,0,0,0,1,3.33
2129,2021,강동구,맑음,자전거,52,0,0,0,0,0.0
2130,2021,강동구,맑음,건설기계,12,0,0,0,1,8.33
2131,2021,강동구,맑음,개인형이동수단(PM),7,0,0,0,0,0.0
2132,2021,강동구,맑음,기타,22,0,0,0,0,0.0
2133,2021,강동구,흐림,승용,17,0,0,0,2,11.76
2134,2021,강동구,흐림,승합,3,0,0,0,0,0.0
2135,2021,강동구,흐림,화물,1,0,0,0,0,0.0
2136,2021,강동구,흐림,이륜,3,0,0,0,0,0.0
2137,2021,강동구,흐림,원동기,1,0,0,0,0,0.0
2138,2021,강동구,흐림,자전거,2,0,0,0,0,0.0
2139,2021,강동구,비,승용,38,0,0,0,1,2.63
2140,2021,강동구,비,승합,2,0,0,0,0,0.0
2141,2021,강동구,비,화물,6,0,0,1,1,16.67
2142,2021,강동구,비,이륜,6,0,0,0,0,0.0
2143,2021,강동구,비,자전거,2,0,0,0,0,0.0
2144,2021,강동구,비,기타,1,0,0,0,0,0.0
2145,2021,강동구,눈,승용,10,0,0,0,0,0.0
2146,2021,강동구,눈,승합,1,0,0,0,0,0.0
2147,2021,강동구,눈,화물,2,0,0,0,0,0.0
2148,2021,강동구,눈,이륜,1,0,0,0,0,0.0
2149,2021,강동구,기타,승용,2,0,0,0,0,0.0
2150,2021,동대문구,맑음,승용,621,0,0,0,3,0.48
2151,2021,동대문구,맑음,승합,62,0,0,0,1,1.61
2152,2021,동대문구,맑음,화물,125,0,0,14,1,0.8
2153,2021,동대문구,맑음,특수,1,0,0,0,0,0.0
2154,2021,동대문구,맑음,이륜,202,0,0,0,2,0.99
2155,2021,동대문구,맑음,원동기,28,0,0,0,0,0.0
2156,2021,동대문구,맑음,자전거,83,0,0,0,2,2.41
2157,2021,동대문구,맑음,건설기계,12,0,0,0,1,8.33
2158,2021,동대문구,맑음,농기계,1,0,0,0,0,0.0
2159,2021,동대문구,맑음,사륜오토바이(AVT),1,0,0,0,0,0.0
2160,2021,동대문구,맑음,개인형이동수단(PM),11,0,0,0,0,0.0
2161,2021,동대문구,맑음,기타,15,0,0,0,0,0.0
2162,2021,동대문구,흐림,승용,64,0,0,0,2,3.13
2163,2021,동대문구,흐림,승합,5,0,0,0,1,20.0
2164,2021,동대문구,흐림,화물,11,0,0,0,1,9.09
2165,2021,동대문구,흐림,이륜,12,0,0,0,0,0.0
2166,2021,동대문구,흐림,원동기,2,0,0,0,0,0.0
2167,2021,동대문구,흐림,자전거,7,0,0,0,0,0.0
2168,2021,동대문구,흐림,건설기계,1,0,0,0,0,0.0
2169,2021,동대문구,흐림,사륜오토바이(AVT),1,0,0,0,0,0.0
2170,2021,동대문구,흐림,개인형이동수단(PM),2,0,0,0,0,0.0
2171,2021,동대문구,비,승용,48,0,0,0,1,2.08
2172,2021,동대문구,비,승합,5,0,0,0,1,20.0
2173,2021,동대문구,비,화물,4,0,0,0,0,0.0
2174,2021,동대문구,비,특수,1,0,0,0,0,0.0
2175,2021,동대문구,비,이륜,13,0,0,0,1,7.69
2176,2021,동대문구,비,원동기,2,0,0,0,0,0.0
2177,2021,동대문구,비,개인형이동수단(PM),1,0,0,0,0,0.0
2178,2021,동대문구,비,기타,1,0,0,0,0,0.0
2179,2021,동대문구,눈,승용,5,0,0,0,0,0.0
2180,2021,동대문구,눈,승합,1,0,0,0,0,0.0
2181,2021,동대문구,눈,화물,2,0,0,0,0,0.0
2182,2021,동대문구,기타,승용,25,0,0,0,0,0.0
2183,2021,동대문구,기타,화물,4,0,0,0,0,0.0
2184,2021,동대문구,기타,이륜,5,0,0,0,0,0.0
2185,2021,동대문구,기타,원동기,1,0,0,0,0,0.0
2186,2021,동대문구,기타,자전거,4,0,0,0,0,0.0
2187,2021,동대문구,기타,건설기계,1,0,0,0,0,0.0
2188,2021,동작구,맑음,승용,574,0,0,0,3,0.52
2189,2021,동작구,맑음,승합,61,0,0,0,1,1.64
2190,2021,동작구,맑음,화물,106,0,0,9,2,1.89
2191,2021,동작구,맑음,특수,2,0,0,0,0,0.0
2192,2021,동작구,맑음,이륜,139,0,0,0,0,0.0
2193,2021,동작구,맑음,원동기,11,0,0,0,0,0.0
2194,2021,동작구,맑음,자전거,48,0,0,0,0,0.0
2195,2021,동작구,맑음,건설기계,12,0,0,0,2,16.67
2196,2021,동작구,맑음,개인형이동수단(PM),21,0,0,0,0,0.0
2197,2021,동작구,맑음,기타,14,0,0,0,0,0.0
2198,2021,동작구,흐림,승용,34,0,0,0,1,2.94
2199,2021,동작구,흐림,승합,1,0,0,0,0,0.0
2200,2021,동작구,흐림,화물,6,0,0,0,1,16.67
2201,2021,동작구,흐림,이륜,10,0,0,0,0,0.0
2202,2021,동작구,흐림,원동기,1,0,0,0,0,0.0
2203,2021,동작구,흐림,자전거,2,0,0,0,0,0.0
2204,2021,동작구,비,승용,45,0,0,0,0,0.0
2205,2021,동작구,비,승합,2,0,0,0,0,0.0
2206,2021,동작구,비,화물,6,0,0,0,0,0.0
2207,2021,동작구,비,이륜,25,0,0,0,0,0.0
2208,2021,동작구,비,자전거,1,0,0,0,0,0.0
2209,2021,동작구,비,기타,1,0,0,0,0,0.0
2210,2021,동작구,눈,승용,7,0,0,0,0,0.0
2211,2021,동작구,눈,화물,2,0,0,0,0,0.0
2212,2021,동작구,눈,이륜,1,0,0,0,0,0.0
2213,2021,동작구,기타,승용,11,0,0,0,0,0.0
2214,2021,동작구,기타,승합,3,0,0,0,1,33.33
2215,2021,동작구,기타,이륜,1,0,0,0,0,0.0
2216,2021,동작구,기타,자전거,1,0,0,0,0,0.0
2217,2021,마포구,맑음,승용,622,0,0,0,4,0.64
2218,2021,마포구,맑음,승합,56,0,0,0,2,3.57
2219,2021,마포구,맑음,화물,72,0,0,13,3,4.17
2220,2021,마포구,맑음,특수,1,0,0,0,0,0.0
2221,2021,마포구,맑음,이륜,83,0,0,0,3,3.61
2222,2021,마포구,맑음,원동기,19,0,0,0,0,0.0
2223,2021,마포구,맑음,자전거,50,0,0,0,1,2.0
2224,2021,마포구,맑음,건설기계,8,0,0,0,0,0.0
2225,2021,마포구,맑음,개인형이동수단(PM),31,0,0,0,0,0.0
2226,2021,마포구,맑음,기타,27,0,0,0,0,0.0
2227,2021,마포구,흐림,승용,31,0,0,0,1,3.23
2228,2021,마포구,흐림,화물,4,0,0,0,0,0.0
2229,2021,마포구,흐림,이륜,2,0,0,0,0,0.0
2230,2021,마포구,흐림,원동기,1,0,0,0,0,0.0
2231,2021,마포구,흐림,개인형이동수단(PM),2,0,0,0,0,0.0
2232,2021,마포구,흐림,기타,2,0,0,0,0,0.0
2233,2021,마포구,비,승용,54,0,0,0,0,0.0
2234,2021,마포구,비,승합,3,0,0,0,0,0.0
2235,2021,마포구,비,화물,6,0,0,1,0,0.0
2236,2021,마포구,비,이륜,13,0,0,0,0,0.0
2237,2021,마포구,비,원동기,2,0,0,0,0,0.0
2238,2021,마포구,비,자전거,2,0,0,0,0,0.0
2239,2021,마포구,비,기타,3,0,0,0,0,0.0
2240,2021,마포구,눈,승용,3,0,0,0,0,0.0
2241,2021,마포구,눈,승합,1,0,0,0,0,0.0
2242,2021,마포구,눈,화물,1,0,0,0,0,0.0
2243,2021,마포구,기타,승용,2,0,0,0,0,0.0
2244,2021,마포구,기타,화물,1,0,0,0,0,0.0
2245,2021,서대문구,맑음,승용,454,0,0,0,3,0.66
2246,2021,서대문구,맑음,승합,71,0,0,0,0,0.0
2247,2021,서대문구,맑음,화물,62,0,0,3,1,1.61
2248,2021,서대문구,맑음,특수,3,0,0,0,0,0.0
2249,2021,서대문구,맑음,이륜,119,0,0,0,2,1.68
2250,2021,서대문구,맑음,원동기,24,0,0,0,1,4.17
2251,2021,서대문구,맑음,자전거,33,0,0,0,0,0.0
2252,2021,서대문구,맑음,건설기계,6,0,0,0,0,0.0
2253,2021,서대문구,맑음,개인형이동수단(PM),10,0,0,0,0,0.0
2254,2021,서대문구,맑음,기타,8,0,0,0,0,0.0
2255,2021,서대문구,흐림,승용,46,0,0,0,1,2.17
2256,2021,서대문구,흐림,승합,6,0,0,0,0,0.0
2257,2021,서대문구,흐림,화물,6,0,0,0,0,0.0
2258,2021,서대문구,흐림,특수,1,0,0,0,0,0.0
2259,2021,서대문구,흐림,이륜,22,0,0,0,0,0.0
2260,2021,서대문구,흐림,자전거,2,0,0,0,0,0.0
2261,2021,서대문구,흐림,개인형이동수단(PM),2,0,0,0,0,0.0
2262,2021,서대문구,비,승용,24,0,0,0,0,0.0
2263,2021,서대문구,비,승합,6,0,0,0,0,0.0
2264,2021,서대문구,비,화물,7,0,0,0,0,0.0
2265,2021,서대문구,비,이륜,8,0,0,0,0,0.0
2266,2021,서대문구,비,원동기,2,0,0,0,0,0.0
2267,2021,서대문구,비,자전거,1,0,0,0,0,0.0
2268,2021,서대문구,비,건설기계,1,0,0,0,1,100.0
2269,2021,서대문구,눈,승용,1,0,0,0,0,0.0
2270,2021,서대문구,눈,화물,2,0,0,0,0,0.0
2271,2021,서대문구,눈,원동기,1,0,0,0,0,0.0
2272,2021,서대문구,기타,승용,1,0,0,0,0,0.0
2273,2021,서대문구,기타,기타,1,0,0,0,0,0.0
2274,2021,서초구,맑음,승용,1270,0,0,0,3,0.24
2275,2021,서초구,맑음,승합,145,0,0,0,1,0.69
2276,2021,서초구,맑음,화물,138,0,0,8,1,0.72
2277,2021,서초구,맑음,특수,8,0,0,0,0,0.0
2278,2021,서초구,맑음,이륜,152,0,0,0,1,0.66
2279,2021,서초구,맑음,원동기,2,0,0,0,0,0.0
2280,2021,서초구,맑음,자전거,47,0,0,0,0,0.0
2281,2021,서초구,맑음,건설기계,14,0,0,0,0,0.0
2282,2021,서초구,맑음,사륜오토바이(AVT),1,0,0,0,0,0.0
2283,2021,서초구,맑음,개인형이동수단(PM),27,0,0,0,0,0.0
2284,2021,서초구,맑음,기타,54,0,0,0,0,0.0
2285,2021,서초구,흐림,승용,56,0,0,0,0,0.0
2286,2021,서초구,흐림,승합,6,0,0,0,0,0.0
2287,2021,서초구,흐림,화물,9,0,0,0,0,0.0
2288,2021,서초구,흐림,이륜,8,0,0,0,0,0.0
2289,2021,서초구,흐림,자전거,2,0,0,0,0,0.0
2290,2021,서초구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
2291,2021,서초구,흐림,기타,1,0,0,0,0,0.0
2292,2021,서초구,비,승용,107,0,0,0,1,0.93
2293,2021,서초구,비,승합,9,0,0,0,0,0.0
2294,2021,서초구,비,화물,9,0,0,2,0,0.0
2295,2021,서초구,비,이륜,16,0,0,0,0,0.0
